1. MGI accession id	3. marker symbol	6. Entrez gene id
MGI:106201	Tmed1	17083
MGI:106202	Spink1	20730
MGI:106203	Skil	20482
MGI:106206	Nrp1	18186
MGI:106207	Mnat1	17420
MGI:106209	Hells	15201
MGI:106210	Dmbt1	12945
MGI:106211	Cdc42	12540
MGI:106212	Chrnb3	108043
MGI:106213	Chrna6	11440
MGI:106214	Jrk	16469
MGI:106215	Aqp5	11830
MGI:106217	Cacna1e	12290
MGI:106220	Six5	20475
MGI:106221	Capza3	12344
MGI:106222	Capza2	12343
MGI:106227	Capza1	12340
MGI:106244	Tspyl2	52808
MGI:106247	Prpf19	28000
MGI:106248	Eif5a	276770
MGI:106250	Ermp1	226090
MGI:106253	Pum3	52874
MGI:106264	Trim36	28105
MGI:106271	Mapre2	212307
MGI:106280	Yipf3	28064
MGI:106281	D17Wsu92e	224647
MGI:106292	Twistnb	28071
MGI:106295	Tomm70a	28185
MGI:106299	Slx4	52864
MGI:106313	Desi1	28075
MGI:106314	Tars	110960
MGI:106315	Foxred2	239554
MGI:106316	Mpped1	223726
MGI:106321	Dock9	105445
MGI:106330	Larp4b	217980
MGI:106331	Med10	28077
MGI:106332	Prl5a1	28078
MGI:106334	Rgs7bp	52882
MGI:106340	Rcor1	217864
MGI:106341	Atp5o	28080
MGI:106351	Fam104a	28081
MGI:106354	Vps25	28084
MGI:106356	D11Wsu47e	276852
MGI:106362	Sco1	52892
MGI:106368	Rbfox3	52897
MGI:106369	Rnasek	52898
MGI:106374	Zmiz2	52915
MGI:106378	Mbd6	110962
MGI:106379	Rtcb	28088
MGI:106381	D10Wsu102e	28109
MGI:106387	Arfgef3	215821
MGI:106388	Abhd17a	216169
MGI:106390	Nhsl1	215819
MGI:106393	Tspyl4	72480
MGI:106402	Tmem30a	69981
MGI:106403	Spg21	27965
MGI:106417	Cherp	27967
MGI:106419	Itfg1	71927
MGI:106426	Tmem170	66817
MGI:106428	Ldhd	52815
MGI:106441	Zranb1	360216
MGI:106442	Vkorc1	27973
MGI:106455	D7Bwg0826e	null
MGI:106463	Washc2	28006
MGI:106477	Mepce	231803
MGI:106478	Eif3b	27979
MGI:106479	Grsf1	231413
MGI:106484	Rufy3	52822
MGI:106485	Ccdc92	215707
MGI:106498	Rsrp1	27981
MGI:106499	Ppih	66101
MGI:106504	Efhd2	27984
MGI:106505	Zmym6	100177
MGI:106506	Miip	28010
MGI:106510	Lurap1l	52829
MGI:106512	Pnrc2	52830
MGI:106530	Plppr4	229791
MGI:106544	Spout1	227695
MGI:106557	Brd3os	100504116
MGI:106558	Tmx4	52837
MGI:106559	Dnlz	52838
MGI:106562	Dbndd2	52840
MGI:106565	Mtg2	52856
MGI:106572	Imp4	27993
MGI:106576	Chpf	74241
MGI:106580	Cnot11	52846
MGI:106581	Tsg101	22088
MGI:106582	Rfx3	19726
MGI:106583	Rfx2	19725
MGI:106586	Omg	18377
MGI:106587	Msx3	17703
MGI:106588	Lag3	16768
MGI:106589	Hivep3	16656
MGI:106590	Has1	15116
MGI:106591	Matn1	17180
MGI:106593	Neurod6	11922
MGI:106594	Gk	14933
MGI:106595	Fam89b	17826
MGI:106598	Myo5b	17919
MGI:106601	Prm3	19120
MGI:106603	Serpinb9	20723
MGI:106604	Gpld1	14756
MGI:106609	Gpx2	14776
MGI:106611	Rnf112	22671
MGI:106612	Myo1c	17913
MGI:106613	Dvl2	13543
MGI:106618	Tpgs1	110012
MGI:106619	Omt2b	382088
MGI:106620	Omt2a	18379
MGI:106621	Myo1e	71602
MGI:106624	Myo9b	17925
MGI:106626	Dusp8	18218
MGI:106627	Gpx2-ps1	14777
MGI:106633	Phox2a	11859
MGI:106636	Atp5k	11958
MGI:106637	Slc30a2	230810
MGI:106638	Pla2g2c	18781
MGI:106639	Mthfr	17769
MGI:106642	Baat	12012
MGI:106643	Efna4	13639
MGI:106644	Efna3	13638
MGI:106645	Enpep	13809
MGI:106648	Olfr16	18313
MGI:106651	Ly6e	17069
MGI:106652	Trove2	20822
MGI:106653	Epcam	17075
MGI:106654	Nap1l2	17954
MGI:106656	Zan	22635
MGI:106657	Trim21	20821
MGI:106658	Srf	20807
MGI:106659	Sprr1b	20754
MGI:106660	Sprr1a	20753
MGI:106661	Ovgp1	12659
MGI:106662	Ly75	17076
MGI:106664	Cd93	17064
MGI:106671	Cdh16	12556
MGI:106672	Cdh15	12555
MGI:106673	Adra1d	11550
MGI:106675	Adipoq	11450
MGI:106676	Zic3	22773
MGI:106677	Slc18a2	214084
MGI:106679	Zic2	22772
MGI:106683	Zic1	22771
MGI:106684	Slc18a1	110877
MGI:106685	Olfr5	18349
MGI:106686	Pon3	269823
MGI:106687	Pon2	330260
MGI:106689	Selplg	20345
MGI:106813	D11Bhm181e	51966
MGI:106903	Gucy2c	14917
MGI:106906	Eif4a2	13682
MGI:106907	Tead4	21679
MGI:106908	Srpk1	20815
MGI:106911	Hccs	15159
MGI:106912	Adgre1	13733
MGI:106913	Abi2	329165
MGI:106915	Vdac2	22334
MGI:106916	Msra	110265
MGI:106918	Hif1a	15251
MGI:106919	Vdac1	22333
MGI:106920	Tmpo	21917
MGI:106921	Scn2b	72821
MGI:106922	Vdac3	22335
MGI:106923	Tll1	21892
MGI:106924	Melk	17279
MGI:106925	Cldn11	18417
MGI:106926	Mttp	17777
MGI:106927	Aff3	16764
MGI:107156	Ly6e-ps1	100041323
MGI:107157	Sin3a	20466
MGI:107158	Sin3b	20467
MGI:107159	Hmx2	15372
MGI:107160	Hmx3	15373
MGI:107161	Cst8	13012
MGI:107162	Ppp3cc	19057
MGI:107163	Ppp3cb	19056
MGI:107164	Ppp3ca	19055
MGI:107166	Vipr2	22355
MGI:107167	Tfdp2	211586
MGI:107168	Aurkb	20877
MGI:107169	Srp14	20813
MGI:107170	Ptpn22	19260
MGI:107171	Ppp3r2	19059
MGI:107172	Ppp3r1	19058
MGI:107173	Serpinf2	18816
MGI:107174	Olfr8	18372
MGI:107177	Hsd17b3	15487
MGI:107178	Hmx1	15371
MGI:107179	Fosl1	14283
MGI:107180	Elf1	13709
MGI:107181	Slc26a3	13487
MGI:107182	Ccr5	12774
MGI:107183	Cct8	12469
MGI:107184	Cct7	12468
MGI:107185	Cct5	12465
MGI:107186	Cct2	12461
MGI:107187	Bcl6	12053
MGI:107188	Arnt2	11864
MGI:107189	Ahsg	11625
MGI:107191	Bmpr1b	12167
MGI:107193	Gpr143	18241
MGI:107194	Shroom2	110380
MGI:107200	Cbr2	12409
MGI:107201	Zic4	22774
MGI:107202	Atm	11920
MGI:107207	Coq7	12850
MGI:107208	Hoxa11os	15397
MGI:107227	Gtf2h5	66467
MGI:107231	Dlg1	13383
MGI:107236	Lsg1	224092
MGI:107238	Tmem191c	224019
MGI:107246	Tinf2	28113
MGI:107247	Adam7	11500
MGI:107252	Nsun2	28114
MGI:107265	Cpd	12874
MGI:107266	Atp5k-ps3	111331
MGI:107277	Fyco1	17281
MGI:107281	D9Wsu149	28014
MGI:107282	Polr2m	28015
MGI:107283	Rab6b	270192
MGI:107285	Ctsh	13036
MGI:107286	Man2b1	17159
MGI:107301	Ubfd1	28018
MGI:107303	Cyp2b19	13090
MGI:107304	Rny3	19874
MGI:107307	Ing4	28019
MGI:107320	Sgsm1	52850
MGI:107321	Cux2	13048
MGI:107329	Mrpl50	28028
MGI:107335	Bmp8b	12164
MGI:107339	Gfm1	28030
MGI:107341	Ctss	13040
MGI:107342	Zfp64	22722
MGI:107356	Atp5k-ps2	102631836
MGI:107357	Inpp5d	16331
MGI:107361	Ctse	13034
MGI:107362	Stxbp3	20912
MGI:107363	Stxbp1	20910
MGI:107364	Il17a	16171
MGI:107365	Ube2i	22196
MGI:107366	Tdgf1-ps2	21669
MGI:107367	Tdgf1-ps1	620395
MGI:107368	Tcea2	21400
MGI:107370	Stxbp2	20911
MGI:107371	Rtkn	20166
MGI:107372	Pter	19212
MGI:107373	Dnajc3	100037258
MGI:107374	Pitx1	18740
MGI:107375	Pctp	18559
MGI:107376	Msi1	17690
MGI:107379	Gstt1	14871
MGI:107380	Spag7	216873
MGI:107381	Epha1	13835
MGI:107384	Dnm1	13429
MGI:107387	Aqp4	11829
MGI:107399	Il17ra	16172
MGI:107403	Clk1	12747
MGI:107404	Tbr1	21375
MGI:107405	Lefty1	13590
MGI:107410	Zbtb17	22642
MGI:107411	Ube2e1	22194
MGI:107412	Ube2e3	22193
MGI:107414	Tnfsf10	22035
MGI:107416	Supt4a	20922
MGI:107417	Slc50a1	19729
MGI:107418	Ptprn2	19276
MGI:107420	Irak1	16179
MGI:107421	Pcsk7	18554
MGI:107422	Hspa4l	18415
MGI:107423	Numb	18222
MGI:107426	Il11ra1	16157
MGI:107427	Elavl4	15572
MGI:107428	Cfap20	14894
MGI:107430	Gdnf	14573
MGI:107432	Drp2	13497
MGI:107433	Cdh9	12565
MGI:107434	Cdh8	12564
MGI:107435	Cdh6	12563
MGI:107436	Cdh10	320873
MGI:107437	Capn3	12335
MGI:107438	Cab39	12283
MGI:107440	Cep131	12009
MGI:107443	Fpr1	14293
MGI:107444	Efna5	13640
MGI:107445	Dbx2	223843
MGI:107448	Lyst	17101
MGI:107450	Dld	13382
MGI:107451	Plcd3	72469
MGI:107457	Mzf1	109889
MGI:107460	Cox6b1	110323
MGI:107461	Csn3	12994
MGI:107464	Plcb4	18798
MGI:107465	Plcb2	18796
MGI:107469	Plcd4	18802
MGI:107470	Lyar	17089
MGI:107471	Notch4	18132
MGI:107472	Clgn	12745
MGI:107474	Cd38	12494
MGI:107476	Stim1	20866
MGI:107477	Stil	20460
MGI:107483	Rgl2	19732
MGI:107484	Rgl1	19731
MGI:107485	Ralgds	19730
MGI:107486	Pex2	19302
MGI:107487	Pxmp2	19301
MGI:107489	Phex	18675
MGI:107490	Pdcd4	18569
MGI:107491	Nxph2	18232
MGI:107492	Nxph1	18231
MGI:107494	Myl12b	67938
MGI:107495	Myl7	17898
MGI:107496	Prol1	17830
MGI:107497	Fxyd3	17178
MGI:107498	Ltc4s	17001
MGI:107501	Kcnj11	16514
MGI:107502	Hist1h1d	14957
MGI:107504	Gip	14607
MGI:107505	Alox5ap	11690
MGI:107506	Wfdc18	14038
MGI:107507	Evpl	14027
MGI:107508	Ereg	13874
MGI:107511	Art1	11870
MGI:107516	Gata6	14465
MGI:107527	Ly6a	110454
MGI:107532	Kpnb1	16211
MGI:107533	Zkscan5	22757
MGI:107536	Lgals4	16855
MGI:107537	Cln3	12752
MGI:107538	Klrb1c	17059
MGI:107539	Klrb1b	80782
MGI:107540	Klrb1a	17057
MGI:107543	Sox17	20671
MGI:107545	Art2b	11872
MGI:107546	Art2a-ps	11871
MGI:107547	Zfp101	22643
MGI:107548	Traf5	22033
MGI:107549	Tbca	21371
MGI:107550	Sult2a2	100043194
MGI:107553	St6galnac2	20446
MGI:107555	Sema5b	20357
MGI:107556	Sema5a	20356
MGI:107557	Sema3c	20348
MGI:107558	Sema3a	20346
MGI:107559	Sema4b	20352
MGI:107560	Sema4a	20351
MGI:107561	Sema3b	20347
MGI:107562	Arpp21	74100
MGI:107563	Nab2	17937
MGI:107564	Nab1	17936
MGI:107566	Kifap3	16579
MGI:107567	Irgm1	15944
MGI:107569	Epx	13861
MGI:107570	Cav3	12391
MGI:107571	Cav2	12390
MGI:107572	Xiap	11798
MGI:107573	Ott	18422
MGI:107576	Sipa1	20469
MGI:107577	Wbp1l	226178
MGI:107585	Srebf2	20788
MGI:107587	Irf9	16391
MGI:107588	Gjb6	14623
MGI:107592	Hmgcs1	208715
MGI:107595	Sp4	20688
MGI:107598	Olfr10	18307
MGI:107600	Olfr9	18373
MGI:107605	Npat	244879
MGI:107606	Srebf1	20787
MGI:107610	Zfp94	22756
MGI:107611	Zfp93	22755
MGI:107612	Rtn2	20167
MGI:107613	Il11	16156
MGI:107617	Igkv19-93	692161
MGI:107619	Hrh1	15465
MGI:107622	Usp39	28035
MGI:107624	Mvk	17855
MGI:107628	Prdm2	110593
MGI:107629	Luzp1	269593
MGI:107633	Lxn	17035
MGI:107634	Larp7	28036
MGI:107636	Scn9a	20274
MGI:107637	Psmb7	19177
MGI:107653	Atp5g1	11951
MGI:107654	Ifngr2	15980
MGI:107655	Ifngr1	15979
MGI:107656	Ifng	15978
MGI:107657	Ifnb1	15977
MGI:107658	Ifnar1	15975
MGI:107659	Ifna9	15972
MGI:107661	Ifna7	15970
MGI:107662	Ifna6	15969
MGI:107663	Ifna5	15968
MGI:107664	Ifna4	15967
MGI:107666	Ifna2	15965
MGI:107668	Ifna1	15962
MGI:107669	Ifna-ps1	100416153
MGI:107671	Gpm6a	234267
MGI:107672	Gpm6b	14758
MGI:107673	Akr1b8	14187
MGI:107674	Cd1d1	12479
MGI:107675	Cd1d2	12480
MGI:107676	Tank	21353
MGI:107678	Slc5a1	20537
MGI:107679	Scp2-ps2	20282
MGI:107681	Rps29	20090
MGI:107682	Ppp1r14b	18938
MGI:107683	Plxna3	18846
MGI:107684	Plxna2	18845
MGI:107685	Plxna1	18844
MGI:107686	Ndufa4	17992
MGI:107687	Mdfi	17240
MGI:107688	Kif3b	16569
MGI:107689	Kif3a	16568
MGI:107690	Zfp462	242466
MGI:107692	Fut7	14347
MGI:107697	Usp17le	625530
MGI:107698	Usp17lc	13532
MGI:107699	Usp17la	13531
MGI:107700	Casp4	12363
MGI:107701	Bckdha	12039
MGI:107702	Atp5k-ps4	108292
MGI:107703	Atp5k-ps1	101055750
MGI:107704	Abcg1	11307
MGI:107706	Itm2a	16431
MGI:107708	Ss18	268996
MGI:107709	Myo7b	17922
MGI:107711	Myo1f	17916
MGI:107714	Dnah8	13417
MGI:107716	Myo10	17909
MGI:107717	Myh9	17886
MGI:107718	Dnah5	110082
MGI:107720	Dnah12	110083
MGI:107721	Dnah1	110084
MGI:107726	Supt6	20926
MGI:107728	Myo1d	338367
MGI:107729	Igtp	16145
MGI:107730	Hoxb13	15408
MGI:107731	Dnah2	327954
MGI:107732	Myo1a	432516
MGI:107733	Dctn2	69654
MGI:107734	Ap3d1	11776
MGI:107735	Myo9a	270163
MGI:107736	Dync2h1	110350
MGI:107737	Tpd52-ps	107730
MGI:107738	Dync1li2	234663
MGI:107739	Casp3	12367
MGI:107741	Pvr	52118
MGI:107742	Stra6	20897
MGI:107743	Dync1i1	13426
MGI:107744	Dnah6	330355
MGI:107745	Dctn1	13191
MGI:107749	Tpd52	21985
MGI:107750	Dync1i2	13427
MGI:107752	Myo1b	17912
MGI:107754	Neurog1	18014
MGI:107755	Neurod2	18013
MGI:107757	Gfer	11692
MGI:107760	Chka	12660
MGI:107765	Apbb1	11785
MGI:107767	Zfp85	22746
MGI:107768	Zfp87	170763
MGI:107769	Zfp65	235907
MGI:107771	Abr	109934
MGI:107772	Fkbp1a-ps2	14223
MGI:107775	Zfp317	244713
MGI:107776	Gadd45b	17873
MGI:107777	Atp5j	11957
MGI:107780	Zfp84	74352
MGI:107783	Zfp78	330463
MGI:107784	Zfp74	72723
MGI:107785	Mesp1	17292
MGI:107788	Atp1b3	11933
MGI:107789	Aup1	11993
MGI:107792	Lhx5	16873
MGI:107793	Crmp1	12933
MGI:107794	Zfp69	381549
MGI:107795	Hnrnpc	15381
MGI:107796	Akr7a5	110198
MGI:107797	Tpt1-ps1	668583
MGI:107799	Gadd45a	13197
MGI:107801	Atp5b	11947
MGI:107804	Tuba1b	22143
MGI:107807	Uqcrq	22272
MGI:107809	Aamp	227290
MGI:107810	Tfam	21780
MGI:107811	Nptx1	18164
MGI:107812	Tubb5	22154
MGI:107813	Tubb3	22152
MGI:107814	Tubb1	545486
MGI:107815	Pfkfb2	18640
MGI:107816	Pfkfb1	18639
MGI:107817	Serpina5	268591
MGI:107818	Mrc2	17534
MGI:107821	Has2	15117
MGI:107822	Ebp	13595
MGI:107823	Ctsk	13038
MGI:107824	Ccr4	12773
MGI:107825	Adam8	11501
MGI:107846	Prmt1	15469
MGI:107848	Tubb4a	22153
MGI:107851	Ndufv1	17995
MGI:107852	Gp1bb	14724
MGI:107854	Ess2	27886
MGI:107858	Arhgap39	223666
MGI:107859	Gpr18	110168
MGI:107861	Tubb2a	22151
MGI:107862	Nop16	28126
MGI:107863	Olfr12	257890
MGI:107876	Uqcrc1	22273
MGI:107877	Prkcsh	19089
MGI:107887	Gtf3c1	233863
MGI:107889	Exosc5	27998
MGI:107891	Nop2	110109
MGI:107892	Fam3c	27999
MGI:107893	D6Wsu163e	28040
MGI:107898	Selenoi	28042
MGI:107899	Cd36	12491
MGI:107901	Nfyc	18046
MGI:107912	Ssrp1	20833
MGI:107913	Tial1	21843
MGI:107914	Tia1	21841
MGI:107917	Stra8	20899
MGI:107924	Wnt8a	20890
MGI:107926	Rock2	19878
MGI:107927	Rock1	19877
MGI:107928	Aldh1a2	19378
MGI:107929	Pip5k1a	18720
MGI:107930	Pip5k1b	18719
MGI:107931	Sqstm1	18412
MGI:107932	Ndufs6	407785
MGI:107933	Mns1	17427
MGI:107934	Mdm4	17248
MGI:107935	Lrig1	16206
MGI:107936	Il18	16173
MGI:107937	Tfb2m	15278
MGI:107940	Ezh2	14056
MGI:107941	Emp1	13730
MGI:107942	Epyc	13516
MGI:107943	Cct6a	12466
MGI:107945	Zfp36l2	12193
MGI:107946	Zfp36l1	12192
MGI:107948	Art5	11875
MGI:107949	Rhob	11852
MGI:107953	Klc2	16594
MGI:107956	Slc8a1	20541
MGI:107973	Igfals	16005
MGI:107976	Slc8a3	110893
MGI:107978	Klc1	16593
MGI:107979	Kif3c	16570
MGI:107995	Upf1	19704
MGI:107996	Slc8a2	110891
MGI:108005	Myd88	17874
MGI:108007	Kcnj9	16524
MGI:108008	Nutf2-ps1	100043462
MGI:108009	Alppl2	11650
MGI:108011	Nobox	18291
MGI:108012	Sebox	18292
MGI:108013	Uncx	22255
MGI:108014	Polr1b	20017
MGI:108015	Nkx3-2	12020
MGI:108016	Rad21	19357
MGI:108017	Laptm4a	17775
MGI:108018	Ntsr2	18217
MGI:108019	Sdf2	20316
MGI:108020	Ear2	13587
MGI:108021	Ear1	13586
MGI:108022	Pkn1	320795
MGI:108023	Cited1	12705
MGI:108024	Rgn	19733
MGI:108025	Prkar2a	19087
MGI:108027	Ptprv	13924
MGI:108028	Atr	245000
MGI:108029	Scn10a	20264
MGI:108030	Hyou1	12282
MGI:108031	Gpr65	14744
MGI:108034	Epha6	13840
MGI:108037	Vegfd	14205
MGI:108038	Glrp1	14659
MGI:108039	Dbil5	13168
MGI:108040	Cnga2	12789
MGI:108041	Traf3	22031
MGI:108042	Ccna1	12427
MGI:108045	Gcm1	14531
MGI:108046	Laptm5	16792
MGI:108047	Bag1	12017
MGI:108048	Smyd5	232187
MGI:108050	Ext2	14043
MGI:108051	Smad2	17126
MGI:108052	Bcl2l2	12050
MGI:108053	Rit1	19769
MGI:108054	Rit2	19762
MGI:108055	Neurod4	11923
MGI:108056	Nfia	18027
MGI:108057	Rpl6	19988
MGI:108058	Adm	11535
MGI:108059	Stx2	13852
MGI:108061	Wnt10b	22410
MGI:108062	Siah2	20439
MGI:108063	Siah1b	20438
MGI:108064	Siah1a	20437
MGI:108065	Siah1-ps2	100416386
MGI:108066	Siah1-ps1	20435
MGI:108067	Nkx2-1	21869
MGI:108068	Cxcl1	14825
MGI:108069	Ccna2	12428
MGI:108070	Zik1	22775
MGI:108071	Wnt10a	22409
MGI:108072	Traf6	22034
MGI:108074	Sptlc2	20773
MGI:108075	Smo	319757
MGI:108076	Frrs1	20321
MGI:108077	Nptn	20320
MGI:108078	Sfrp2	20319
MGI:108079	Sdf4	20318
MGI:108080	Serpinf1	20317
MGI:108081	Sypl	19027
MGI:108082	Npy5r	18168
MGI:108083	Kcnq1	16535
MGI:108084	Cep250	16328
MGI:108085	Hpgd	15446
MGI:108086	Hdac1	433759
MGI:108087	Hars	15115
MGI:108088	Gab1	14388
MGI:108089	Erh	13877
MGI:108090	Ei24	13663
MGI:108091	Bcar1	12927
MGI:108092	Bin1	30948
MGI:108093	Bid	12122
MGI:108094	Zfp92	22754
MGI:108095	Zfp185	22673
MGI:108100	Dvl3	13544
MGI:108101	Ddn	13199
MGI:108104	Snrk	20623
MGI:108109	Ywhag	22628
MGI:108110	Sparcl1	13602
MGI:108111	Slc22a1	20517
MGI:108114	Slc12a3	20497
MGI:108117	Emd	13726
MGI:108118	Tsx	22127
MGI:108173	Prkg2	19092
MGI:108174	Prkg1	19091
MGI:108176	Prx	19153
MGI:108177	Dhx9	13211
MGI:108180	Mrpl49	18120
MGI:108186	Aldh7a1	110695
MGI:108187	Zfp160	224585
MGI:108188	Oaz1-ps	100041965
MGI:108202	Pcbp2	18521
MGI:108212	Ripk1	19766
MGI:108224	Ccl12	20293
MGI:108247	Tdg	21665
MGI:108278	Ube2m	22192
MGI:108295	Pxn	19303
MGI:108359	Alx4	11695
MGI:108360	Enah	13800
MGI:108384	Btg2	12227
MGI:108388	Sephs2	20768
MGI:108389	Kif4	16571
MGI:108390	Kif2a	16563
MGI:108391	Kif1a	16560
MGI:108392	Slc20a1	20515
MGI:108395	Vnn1	22361
MGI:108396	Dtymk	21915
MGI:108398	Mlx	21428
MGI:108399	Tcf20	21411
MGI:108402	Slbp	20492
MGI:108403	Polr1d	20018
MGI:108404	Apbb3	225372
MGI:108405	Apbb2	11787
MGI:108407	Rgs16	19734
MGI:108408	Rgs8	67792
MGI:108409	Rgs4	19736
MGI:108410	Ptpn18	19253
MGI:108411	Prkag1	19082
MGI:108412	Plpp1	19012
MGI:108413	Pde1c	18575
MGI:108414	Pafah1b3	18476
MGI:108415	Pafah1b2	18475
MGI:108417	Nrtn	18188
MGI:108418	Npy2r	18167
MGI:108420	Nfe2l2	18024
MGI:108424	Lrmp	16970
MGI:108426	Kif1b	16561
MGI:108427	Insl3	16336
MGI:108429	Lpar1	14745
MGI:108430	Arhgdig	14570
MGI:108440	Amot	27494
MGI:108442	Cpeb1	12877
MGI:108443	Camp	12796
MGI:108445	Ciita	12265
MGI:108446	Rhod	11854
MGI:108447	Anp32a	11737
MGI:108448	Angpt1	11600
MGI:108449	Adcyap1r1	11517
MGI:108450	Adcy9	11515
MGI:108451	Acaca	107476
MGI:108454	Mlana	77836
MGI:108460	Fzd8	14370
MGI:108466	Ralbp1	19765
MGI:108470	St6gal1	20440
MGI:108471	Ntan1	18203
MGI:108474	Fzd6	14368
MGI:108476	Fzd3	14365
MGI:108477	Fkbp1a-ps1	100502587
MGI:108481	Anxa11	11744
MGI:108482	Hrh2	15466
MGI:108495	Kcnj12	16515
MGI:108498	Nbr1	17966
MGI:108506	Akt2-ps	111116
MGI:108511	Mobp	17433
MGI:108515	Cbx3	12417
MGI:108517	St5	76954
MGI:108518	Saa-ps	20207
MGI:108519	Meis3	17537
MGI:108520	Fzd4	14366
MGI:108543	Tfpi2	21789
MGI:108554	Dab1	13131
MGI:108559	Macf1	11426
MGI:108563	Sirpa	19261
MGI:108564	Meis2	17536
MGI:108570	Fzd7	14369
MGI:108571	Fzd5	14367
MGI:109123	Il11ra2	16158
MGI:109124	Vegfc	22341
MGI:109125	Timp4	110595
MGI:109126	Thrsp	21835
MGI:109127	Tsc22d1	21807
MGI:109128	Hnf4a	15378
MGI:109129	Taf6	21343
MGI:109130	Stip1	20867
MGI:109131	Stc1	20855
MGI:109132	Snap91	20616
MGI:109137	Rasgrf2	19418
MGI:109146	Tmsb10	19240
MGI:109147	Oxtr	18430
MGI:109148	Olfr17	18314
MGI:109149	Nsg1	18196
MGI:109150	Mnt	17428
MGI:109151	Ltbp1	268977
MGI:109152	Lig3	16882
MGI:109153	Ktn1	16709
MGI:109155	Kcnab1	16497
MGI:109156	Isl2	104360
MGI:109157	Elavl3	15571
MGI:109160	Mnx1	15285
MGI:109161	Grk5	14773
MGI:109162	Gpam	14732
MGI:109163	Gng8	14709
MGI:109164	Gng5	14707
MGI:109165	Gngt1	14699
MGI:109166	Ncs1	14299
MGI:109167	Fgf11	14166
MGI:109168	Fat1	14107
MGI:109169	Epas1	13819
MGI:109172	Dspp	666279
MGI:109173	Dsc1	13505
MGI:109175	Dab2	13132
MGI:109176	Cpt2	12896
MGI:109177	Cd59a	12509
MGI:109178	Fgf13	14168
MGI:109182	Acat3	224530
MGI:109183	Fgf12	14167
MGI:109185	Nov	18133
MGI:109186	Ncf4	17972
MGI:109187	Kifc2	16581
MGI:109188	Kif21a	16564
MGI:109189	Fgf14	14169
MGI:109191	Hfe	15216
MGI:109192	Actn2	11472
MGI:109194	Ywhah	22629
MGI:109196	Efnb3	13643
MGI:109198	Eif4ebp2	13688
MGI:109200	Tradd	71609
MGI:109201	Nat2	17961
MGI:109202	Kifc3	16582
MGI:109205	Npas1	18142
MGI:109206	Kif22-ps	110032
MGI:109207	Eif4g2	13690
MGI:109210	Ifna11	15964
MGI:109211	Pkn2	109333
MGI:109232	Npas2	18143
MGI:109233	Kif22	110033
MGI:109234	Kif21b	16565
MGI:109235	Itpkb	320404
MGI:109238	Sem1	20422
MGI:109239	Kcnab2	16498
MGI:109240	Ube2l3	22195
MGI:109241	Tead3	21678
MGI:109242	Spin1	20729
MGI:109243	St8sia5	225742
MGI:109244	Sema4d	20354
MGI:109246	Htr4	15562
MGI:109247	Ddit3	13198
MGI:109248	Chrm5	213788
MGI:109249	Adamts1	11504
MGI:109252	Sema4c	20353
MGI:109253	Gzmg	14944
MGI:109254	Gzmf	14943
MGI:109255	Gzmd	14941
MGI:109256	Gzmc	14940
MGI:109257	Smn1	20595
MGI:109258	Nprl3	17168
MGI:109263	Tsn	22099
MGI:109264	Psmb6-ps2	383650
MGI:109265	Gzme	14942
MGI:109266	Gzma	14938
MGI:109267	Gzmb	14939
MGI:109268	Vasp	22323
MGI:109269	Inhbe	16326
MGI:109271	Zhx1	22770
MGI:109272	Vipr1	22354
MGI:109274	Trim28	21849
MGI:109275	Trim24	21848
MGI:109277	Pik3r3	18710
MGI:109278	Ogn	18295
MGI:109279	Nnt	18115
MGI:109280	Nudt1	17766
MGI:109281	Pkp4	227937
MGI:109282	Speg	11790
MGI:109283	Pdcd6	18570
MGI:109284	Psen2	19165
MGI:109292	Rad50	19360
MGI:109293	Cct3-ps1	632982
MGI:109294	Cd244a	18106
MGI:109295	Sall3	20689
MGI:109296	Sqle	20775
MGI:109297	Slpi	20568
MGI:109298	Mapkapk2	17164
MGI:109299	Polr2c	20021
MGI:109301	Papola	18789
MGI:109302	Olfr33	18332
MGI:109303	Olfr32	18331
MGI:109304	Olfr31	18330
MGI:109305	Olfr30	18329
MGI:109308	Olfr27	258826
MGI:109309	Olfr26	18324
MGI:109310	Olfr25	18323
MGI:109311	Olfr24	18322
MGI:109312	Olfr23	18321
MGI:109313	Olfr22-ps1	258209
MGI:109315	Olfr20	258925
MGI:109316	Olfr19	18316
MGI:109317	Olfr18	18315
MGI:109318	Myl6	17904
MGI:109320	Mmp15	17388
MGI:109321	Lama4	16775
MGI:109322	Kcnk1	16525
MGI:109323	Htr2b	15559
MGI:109324	Fadd	14082
MGI:109325	F7	14068
MGI:109326	Bnip3	12176
MGI:109327	Bnip2	12175
MGI:109328	Bnip1	224630
MGI:109330	Prop1	19127
MGI:109331	Nxn	18230
MGI:109334	Irs2	384783
MGI:109335	Spam1	20690
MGI:109336	Etv6	14011
MGI:109337	Brca2	12190
MGI:109338	Rap1gap	110351
MGI:109339	Eya3	14050
MGI:109340	Pitx2	18741
MGI:109341	Eya2	14049
MGI:109342	Eif2d	16865
MGI:109343	Lad1	16763
MGI:109344	Eya1	14048
MGI:109345	Ctr9	22083
MGI:109346	Nkx1-1	672284
MGI:109347	Lum	17022
MGI:109349	Atf2	11909
MGI:109350	Slc4a3	20536
MGI:109351	Slc4a2	20535
MGI:109352	Ung	22256
